date,source,source_id,domain,original_verdict,sourcecard,patch,hook,hook_integration_status,landing_targets,owner_landing,compact_or_fast_layer,router_or_deep_map_route,active_theory_node,open_tension,current_disposition,next_action,notes
2026-07-16,"Raja Rosenhagen, *Explanatory Articulation and Metaphysical Identity*（https://philpapers.org/rec/ROSEAA-8?ref=mail）",SRC-2026-07-16-PHILOSOPHY-ROSENHAGEN-EXPLANATORY-IDENTITY,Metaphysics / Philosophy of Mind / Methodology,B2/B1,Materials/2026/SRC_2026_07_16_Philosophy_Rosenhagen_Explanatory_Identity.md,,,none,Governance/SRT_CLAIM_LADDER.md;Core/SRT_OPEN_TENSIONS.md,,,,,,unclear,Do not revive; repair trigger/provenance metadata only when this item is next touched.,log=2026-07_Part01.md:23 | official_declared_scope=yes | original_status=延后观察；claim-hygiene guardrail | named_revival_trigger=no
2026-07-16,"Chris Sawyer, *Subtraction*（https://doi.org/10.6084/m9.figshare.32963558）",SRC-2026-07-16-METHOD-SAWYER-SUBTRACTION,Philosophical Method / Metaphysics / Systems Theory / Speculative Natural Philosophy,A（方法治理层）/ C quarantine（替代自然哲学、超常机制与宇宙论）,Materials/2026/SRC_2026_07_16_Method_Sawyer_Subtraction.md,,,none,Governance/SRT_GOV_SUB01_Subtractive_Audit_Protocol_v0_1.md;Governance/README.md,claimed_in_log:Governance/SRT_GOV_SUB01_Subtractive_Audit_Protocol_v0_1.md;claimed_in_log:Governance/README.md,,,,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-07_Part01.md:24 | official_declared_scope=yes | original_status=减法审计已融入 Governance；不修改 canonical ontology / Physics / Neuroscience
2026-07-16,"Shu Imaizumi, Giuseppe Lai, Anil K. Seth & Keisuke Suzuki, *Sensorimotor Coupling Modulates Perceived Time and Agency Across Visual Perspectives*（https://doi.org/10.1525/collabra.164266）",SRC-2026-07-16-COGNITIVE-IMAIZUMI-SENSORIMOTOR-TIME-AGENCY,Cognitive Psychology / Sensorimotor Control / Time Perception / Agency;Philosophy of Mind / Cognitive Agency / Embodied Cognition / Subjective Time,A（bounded agency / neuroscience bridge）,Materials/2026/SRC_2026_07_16_Cognitive_Imaizumi_Sensorimotor_Time_Agency.md,Philosophy/patches/SRT_Philosophy_PH_AG04_Sensorimotor_Time_Agency_v0_1.md,Philosophy/hooks/PH_AG04_Sensorimotor_Time_Agency_Integration_Hook.md,landed,Philosophy/SRT_Philosophy_Agency_Subjecthood_v0_2.md;Philosophy/patches/SRT_Philosophy_PH_AG01_Agency_Ladder_v0_1.md;Neuroscience/SRT_Neural_Mechanisms.md;Neuroscience/SRT_Consciousness_Mechanisms.md;future subjective-time bridge document,Philosophy/SRT_Philosophy_Agency_Subjecthood_v0_2.md;Philosophy/patches/SRT_Philosophy_PH_AG01_Agency_Ladder_v0_1.md;Neuroscience/SRT_Neural_Mechanisms.md;Neuroscience/SRT_Consciousness_Mechanisms.md,,,NODE-SUBJECTHOOD,,owner_landed_not_active,Route only in the relevant active-layer workline; no automatic theory claim.,log=2026-07_Part01.md:25 | official_declared_scope=yes | original_status=已融入 agency / embodied-control / subjective-time bridge；不修改 canonical time、`d-value`、`Psi_f` 或 `G_hat_theta` 定义
2026-07-17,"Tim Ventura, *What If David Chalmers's “Hard Problem” of Consciousness Isn't Real?*（用户提供 Medium 全文快照；URL 未提供）",SRC-2026-07-17-CONSCIOUSNESS-VENTURA-HARD-PROBLEM-NOT-REAL,Philosophy of Mind / Consciousness Science / Artificial Consciousness / Mind Uploading / AI Welfare,A（意识定位 / claim governance / machine-consciousness design）/ C（直接证据）,Materials/2026/SRC_2026_07_17_Consciousness_Ventura_Hard_Problem_Not_Real.md,,,none,Philosophy/SRT_HardProblem_Epistemology.md,,,,NODE-CONSCIOUSNESS,,engineered_pending,Review normal owner landing when the named workline opens.,log=2026-07_Part01.md:26 | official_declared_scope=yes | original_status=已登记材料卡；本轮不修改 canonical 或理论正文
2026-07-21,"Elise Cutts, *The Enduring Mystery of How Water Freezes*（https://www.quantamagazine.org/the-enduring-mystery-of-how-water-freezes-20240617/）+ Dhabal, Kumar & Molinero, PNAS（doi:`10.1073/pnas.2322853121`）",SRC-2024-06-17-PHYSICS-CUTTS-WATER-FREEZING-QUANTA,physics,B1/B2,Materials/2026/SRC_2024_06_17_Physics_Cutts_Water_Freezing_Quanta.md,,,none,,,,,,,parked_with_trigger,Wait for the named revival trigger; B is not backlog.,log=2026-07_Part01.md:27 | official_declared_scope=yes | original_status=停驻；未修改 canonical、Physics 正文或论文正文 | named_revival_trigger=yes
2026-07-21,"Philip Ball, *Thermodynamic Computers Go With the (Energy) Flow*（https://www.quantamagazine.org/thermodynamic-computers-go-with-the-energy-flow-20260715/）+ Melanson et al.、Whitelam & Casert、Whitelam、Jelinčič et al. 四组同行评审锚点",SRC-2026-07-15-COMPUTING-BALL-THERMODYNAMIC-COMPUTERS-QUANTA,Thermodynamic Computing / Stochastic Dynamics / Probabilistic Hardware / AI,B1/B2（高优先级）,Materials/2026/SRC_2026_07_15_Computing_Ball_Thermodynamic_Computers_Quanta.md,,,none,,,,,NODE-PHYSICS-MEASUREMENT,,parked_with_trigger,Wait for the named revival trigger; B is not backlog.,log=2026-07_Part01.md:28 | official_declared_scope=yes | original_status=停驻；未修改 canonical、Physics/AI 正文、source trace 或论文正文 | named_revival_trigger=yes
2026-07-22,"Yanbo Zhang & Michael Levin, *Intelligence from Learnable Novelty*（https://arxiv.org/abs/2607.18433）",SRC-2026-07-20-AI-ZHANG-LEVIN-LEARNABLE-NOVELTY,AI / Machine Learning / Complex Systems / Intrinsic Motivation / Information Theory,B1（高优先级）,Materials/2026/SRC_2026_07_20_AI_Zhang_Levin_Learnable_Novelty.md,,,none,,,,,NODE-AI-REASONING,,parked_with_trigger,Wait for the named revival trigger; B is not backlog.,log=2026-07_Part01.md:29 | official_declared_scope=yes | original_status=停驻；未修改 canonical、论文正文或正式 PatchNote | named_revival_trigger=yes
2026-07-23,"Tai-Danae Bradley, *Entropy as a Topological Operad Derivation*（https://doi.org/10.3390/e23091195；arXiv:`2107.09581v2`）",SRC-2021-09-09-MATH-BRADLEY-ENTROPY-TOPOLOGICAL-OPERAD-DERIVATION,Information Theory / Operads / Algebraic Topology / Probability,B1/B2,Materials/2026/SRC_2021_09_09_Math_Bradley_Entropy_Topological_Operad_Derivation.md,,,none,Core/SRT_OPEN_TENSIONS.md,,,,,,parked_with_trigger,Wait for the named revival trigger; B is not backlog.,log=2026-07_Part01.md:30 | official_declared_scope=yes | original_status=停驻；新增 SourceCard 与台账，不修改 canonical、Physics 正文或论文正文 | named_revival_trigger=yes
2026-07-27,"Lorenzo Posani et al., *Rarely categorical, highly separable representations along the cortical hierarchy*（doi:`10.1038/s41586-026-10668-4`）",SRC-2026-07-27-NEURO-POSANI-RARELY-CATEGORICAL-HIGHLY-SEPARABLE-NATURE,neuroscience_population_coding,A（bounded neuroscience population-coding bridge / guardrail）,Materials/2026/SRC_2026_07_27_Neuro_Posani_Rarely_Categorical_Highly_Separable_Nature.md,Neuroscience/patches/SRT_Neuro_NEURAL18_Selection_Ready_Geometry_Decodability_Anchoring_Gate_v0_1.md,,none,Neuroscience/_SRT_Neuroscience_Hardening_Index.md,,,,NODE-NEURAL-DECODABILITY,,engineered_pending,Review normal owner landing when the named workline opens.,log=2026-07_Part02.md:19 | official_declared_scope=yes | original_status=SourceCard、NEURAL18 patch 与 neuroscience hardening index 已回写；不修改 canonical ontology；compact core、prediction table 与 claim-status 的正文合并留待下一轮 synthesis
2026-07-30,"Joseph C. Schmid, *The Problem of Psychonomic Harmony*（forthcoming, *Philosophy and Phenomenological Research*；PhilArchive:`SCHTPO-392`）",SRC-2026-07-30-PHILOSOPHY-SCHMID-PSYCHONOMIC-HARMONY,Philosophy of Mind / Metaphysics / Philosophy of Religion,A（bounded philosophical bridge）,Materials/2026/SRC_2026_07_30_Philosophy_Schmid_Psychonomic_Harmony.md,,,none,Philosophy/SRT_Psychonomic_Harmony_Selectional_Costabilization_Bridge.md,,,,NODE-CONSCIOUSNESS,§16 Gate B,engineered_pending,Review normal owner landing when the named workline opens.,log=2026-07_Part02.md:20 | official_declared_scope=yes | original_status=SourceCard 与台账已回写；保留 `selectional co-stabilization` 为 P3 bridge / P4 formalization target；待 official journal version 后更新引用；当前不改 canonical ontology、consciousness、`d-value`、`Psi_f` 或 `G_hat_theta`
2026-08-03,"Takehiro Tottori & Tetsuya J. Kobayashi, *Theoretical analysis of resource-induced phase transitions in estimation strategies*（doi:`10.1103/5ynb-7k4v`；arXiv:`2511.10184`）",SRC-2026-08-03-NEURO-TOTTORI-RESOURCE-INDUCED-MEMORY-PHASE-TRANSITIONS,theoretical_neuroscience_resource_rational_memory,A（bounded resource-gated history-admission bridge）,Materials/2026/SRC_2026_08_03_Neuro_Tottori_Resource_Induced_Memory_Phase_Transitions.md,Neuroscience/patches/SRT_Neuro_NEURAL19_Resource_Gated_Memory_Admission_v0_1.md,Neuroscience/hooks/NEURAL19_Resource_Gated_Memory_Admission_Integration_Hook.md,pending,Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;Neuroscience/SRT_Neuro_Predictions_Table.md;Core/SRT_Core_14_Dynamics_Scaling.md;Neuroscience/_SRT_Neuroscience_Hardening_Index.md,,pending_target:Neuroscience/SRT_Neural_Mechanisms_CompactCore.md,,NODE-NEURAL-DECODABILITY,,engineered_pending,Review normal owner landing when the named workline opens.,log=2026-07_Part02.md:21 | official_declared_scope=yes | original_status=SourceCard、NEURAL19 bridge patch、pending integration hook 与领域索引已回写；不修改 canonical `L2/Psi_f/d` 或 core 正文；未来合并绑定 neuroscience synthesis 与 author-approved Core14 edit review
2026-08-03,"Jennifer J. Bussell et al., *Representations of the intrinsic value of information in mouse orbitofrontal cortex*（doi:`10.1038/s41593-026-02377-y`）",SRC-2026-08-03-NEURO-BUSSELL-INTRINSIC-INFORMATION-VALUE-OFC,neuroscience_information_seeking_value_representation,B1（narrow reward–information dissociation candidate；retain as reverse pressure）,Materials/2026/SRC_2026_08_03_Neuro_Bussell_Intrinsic_Information_Value_OFC.md,,,none,Neuroscience/_SRT_Neuroscience_Hardening_Index.md,,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY,,parked_with_trigger,Wait for the named revival trigger; B is not backlog.,log=2026-07_Part02.md:22 | official_declared_scope=no | original_status=SourceCard 与领域停驻索引已回写；本轮不创建 PatchNote 或 hook；不改 `d-value`、`T_dir`、reward 或 consciousness 正文 | declared_count_lag: row exists physically beyond Part02 declared row count | named_revival_trigger=yes
2026-08-03,"Nozomi Asaoka, Diane Pagano & Yasunori Hayashi, *Dissociable roles of prefrontal plasticity in decision-making strategy and execution of habitual behavior*（doi:`10.1038/s41467-026-75706-1`）",SRC-2026-08-03-NEURO-ASAOKA-HABIT-STRATEGY-EXECUTION-DISSOCIATION,neuroscience_habit_plasticity_action_control,A（bounded habit strategy–execution bridge）,Materials/2026/SRC_2026_08_03_Neuro_Asaoka_Habit_Strategy_Execution_Dissociation.md,Neuroscience/patches/SRT_Neuro_NEURAL20_Habit_Strategy_Execution_Dissociation_v0_1.md,Neuroscience/hooks/NEURAL20_Habit_Strategy_Execution_Dissociation_Integration_Hook.md,pending,Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;Neuroscience/SRT_Neuro_Predictions_Table.md;Neuroscience/_SRT_Neuroscience_Hardening_Index.md,,pending_target:Neuroscience/SRT_Neural_Mechanisms_CompactCore.md,,NODE-NEURAL-DECODABILITY,,engineered_pending,Review normal owner landing when the named workline opens.,log=2026-07_Part02.md:23 | official_declared_scope=no | original_status=SourceCard、NEURAL20 bridge patch、pending hook 与领域索引已回写；不修改 canonical `L2` 或 real-choice files；细粒度 pathway、统计与临床表述待 full-method close-read | declared_count_lag: row exists physically beyond Part02 declared row count
2026-08-03,"Ryuta Misawa et al., *Awake cortex stabilizes traveling waves for global and reliable information routing*（doi:`10.1016/j.isci.2026.116728`）",SRC-2026-08-03-NEURO-MISAWA-INFORMATIONAL-TUNING-TRAVELING-WAVES,neuroscience_consciousness_traveling_waves_information_routing,B1 for experimental proxy；B2 for consciousness / T_dir claim,Materials/2026/SRC_2026_08_03_Neuro_Misawa_Informational_Tuning_Traveling_Waves.md,,,none,Neuroscience/_SRT_Neuroscience_Hardening_Index.md,,,,NODE-CONSCIOUSNESS;NODE-NEURAL-DECODABILITY,,parked_with_trigger,Wait for the named revival trigger; B is not backlog.,log=2026-07_Part02.md:24 | official_declared_scope=no | original_status=SourceCard 与领域停驻索引已回写；本轮不创建 PatchNote 或 hook；不修改 `T_dir`、consciousness mechanisms 或 selective-resynchronization paper | declared_count_lag: row exists physically beyond Part02 declared row count | named_revival_trigger=yes
2026-08-03,"Quanta Magazine / Daniel Garisto, *Physicists Take the Imaginary Numbers Out of Quantum Mechanics*；Barrios Hita et al., *Quantum mechanics based on real numbers: A consistent description*（*Physical Review Letters* 136, 240202；arXiv:`2503.17307v2`）；Hoffreumon & Woods, *Quantum theory does not need complex numbers*（arXiv:`2504.02808v2`）；2021 *Nature* no-go comparator DOI:`10.1038/s41586-021-04160-4`；2022 experimental tests DOI:`10.1103/PhysRevLett.128.040402`, `10.1103/PhysRevLett.129.140401`",SRC-2026-08-03-PHYSICS-REAL-QUANTUM-REPRESENTATION-COMPOSITION,Physics / Quantum foundations / Mathematical representation / Composite systems,A（bounded non-canonical representation-covariance / composition-rule bridge）,Materials/2026/SRC_2025_11_07_Physics_Real_Quantum_Representation_Composition_Quanta.md,Physics/patches/SRT_Phys_REP01_Representation_Covariance_and_Composition_Guard_v0_1.md,,none,Physics/_SRT_Physics_Hardening_Index.md;_SRT_Recent_Material_Patches_Index.md,,,,NODE-PHYSICS-MEASUREMENT,,guardrail_only,Retain as boundary/measurement hygiene; no positive synthesis burden.,log=2026-08_Part01.md:19 | official_declared_scope=yes | original_status=SourceCard、REP01 P3 patch、Physics hardening index 与 recent-material index 已回写；不修改 canonical、Quant owner files、symbol table 或 claim-status；未来仅在 `Physics/SRT_Physics_Bridge_v0_2.md` synthesis 时吸收表示协变护栏
2026-08-04,"Yusuke Takahashi, Yoko Ikoma & Ko Matsui, *Energy paradox in REM sleep: balancing supply and consumption in brain metabolism*（Communications Biology；DOI: 10.1038/s42003-026-10646-6）；Kristen French, *How Dreaming Drains Your Energy*（Nautilus，二手 framing）",legacy:2026-08_Part01:002,neuroscience,A（bounded non-canonical state-dependent metabolic / embodied-selection bridge）,,,,none,,,,,NODE-NEURAL-DECODABILITY,,legacy_provenance_only,No mass rewrite; inspect only when the current owner is substantively edited.,log=2026-08_Part01.md:20 | official_declared_scope=yes | original_status=SourceCard、NEURAL21 patch、pending hook、两份 registry 与索引已回写；不修改 canonical、Core 25、Psi_f、d-value 或意识定义
2026-08-05,"Gaia Molinaro, Dave August, Danielle Perszyk & Anne G. E. Collins, *Language Model Goal Selection Differs from Humans’ in a Self-Directed Learning Task*（arXiv:`2603.03295v2`）",SRC-2026-05-13-AI-MOLINARO-LLM-GOAL-SELECTION,AI_goal_selection_intrinsic_motivation_human_model_comparison;AI_goal_selection_self_directed_learning,A（bounded non-canonical capability–propensity / goal-selection bridge）,Materials/2026/SRC_2026_05_13_AI_Molinaro_LLM_Goal_Selection.md,AI/patches/SRT_AI_AIGOAL01_Goal_Selection_Completion_Separation_v0_1.md,AI/hooks/AIGOAL01_Goal_Selection_Completion_Integration_Hook.md,pending,AI/SRT_AI_Architecture_CompactCore.md;AI/SRT_AI_Claim_Status.md;Bridge/SRT_Context_Coherence_Intelligence_Interface.md;03_Bridges/SRT_Choice_Generation_Conditions_2026-08-04.md;_SRT_Recent_Material_Patches_Index.md,,pending_target:AI/SRT_AI_Architecture_CompactCore.md,,NODE-AI-REASONING,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part01.md:21 | official_declared_scope=yes | original_status=SourceCard、AIGOAL01 P3/P4 patch、pending hook、两份 registry 与 recent-material index 已回写；不修改 canonical、AI dormant owners、claim-status、architecture compact core、`T_dir`、`d-value`、`Psi_f` 或主体性定义 | landing_collision_risk: AI Architecture CompactCore must be scoped through AI Claim Status before absorption
2026-08-05,"Lancelot Da Costa et al., *A Rosetta Stone hypothesis for neurophenomenology: mathematical predictions from predictive processing*（DOI:`10.1093/nc/niag026`）",SRC-2026-07-21-CONSCIOUSNESS-DACOSTA-ROSETTA-STONE-NEUROPHENOMENOLOGY,Consciousness Science / Neurophenomenology / Predictive Processing / Philosophy of Mind,B1 for Q17 cross-level bridge；B2 for phenomenology-belief identity,Materials/2026/SRC_2026_07_21_Consciousness_DaCosta_Rosetta_Stone_Neurophenomenology.md,,,none,,,,,NODE-CONSCIOUSNESS,,parked_with_trigger,Wait for the named revival trigger; B is not backlog.,log=2026-08_Part01.md:22 | official_declared_scope=yes | original_status=SourceCard 与 packet index 已回写；不创建 PatchNote、hook 或正文补丁；不修改 hard-problem、`Psi_f`、主体或意识定义 | named_revival_trigger=yes
2026-08-05,"Valerie van Mulukom, *The experiential self state as affective salience: a dual-self states framework for consciousness and self-transcendence*（DOI:`10.1093/nc/niag033`）",SRC-2026-07-15-CONSCIOUSNESS-VANMULUKOM-DUAL-SELF-STATES,Consciousness Science / Selfhood / Interoception / Predictive Processing / Contemplative Science,B1 for dynamic self-state book revision；B2 for neural identity / d-value claims,Materials/2026/SRC_2026_07_15_Consciousness_VanMulukom_Dual_Self_States.md,,,none,,,,,NODE-CONSCIOUSNESS,,parked_with_trigger,Wait for the named revival trigger; B is not backlog.,log=2026-08_Part01.md:23 | official_declared_scope=yes | original_status=SourceCard 与 packet index 已回写；不创建 PatchNote 或正文补丁 | named_revival_trigger=yes
2026-08-05,"Eleonore Houdoyer, Solene Le Bars & Valerian Chambon, *Automation Disrupts, Explanations Restore: The Neural Signatures of Agency Loss and Recovery in Human-AI Interaction*（bioRxiv DOI:`10.64898/2026.07.22.740020`）",SRC-2026-07-27-HAI-HOUDOYER-AUTOMATION-AGENCY-EXPLANATIONS,Human-AI Interaction / Sense of Agency / Explainable AI / Cognitive Neuroscience,B1 for Q19 felt-vs-effective agency；B2 for real-control / T_dir claims,Materials/2026/SRC_2026_07_27_HAI_Houdoyer_Automation_Agency_Explanations.md,,,none,,,,,NODE-CONSCIOUSNESS,,parked_with_trigger,Wait for the named revival trigger; B is not backlog.,log=2026-08_Part01.md:24 | official_declared_scope=yes | original_status=SourceCard 与 packet index 已回写；不创建实验 PatchNote；完整方法、样本、效应量和预注册待核验 | named_revival_trigger=yes
2026-08-05,"Andrea I. Luppi et al., *Unlocking spontaneous cognition in the age of data science*（DOI:`10.1038/s41583-026-01065-x`）",SRC-2026-07-15-NEURO-LUPPI-SPONTANEOUS-COGNITION-DATA-SCIENCE,Cognitive Neuroscience / Spontaneous Cognition / Consciousness / Data Science,B1 for book methodology and experiment design；B3 for expression resource,Materials/2026/SRC_2026_07_15_Neuro_Luppi_Spontaneous_Cognition_Data_Science.md,,,none,,,,,NODE-CONSCIOUSNESS,,writing_only,Keep in public/book writing lane; no theory promotion.,log=2026-08_Part01.md:25 | official_declared_scope=yes | original_status=SourceCard 与 packet index 已回写；具体经验命题须回到被引用的一手论文；不改正文 | named_revival_trigger=yes
2026-08-05,"Annie G. Bryant & Christopher J. Whyte, *A data-driven approach to identifying and evaluating connectivity-based neural correlates of conscious visual perception*（DOI:`10.1093/nc/niag029`）",SRC-2026-07-07-CONSCIOUSNESS-BRYANT-CONNECTIVITY-NCC-THEORY-ADJUDICATION,Consciousness Science / Neural Correlates / Theory Adjudication / Complex Systems,B1 for Q17/Q26-Q28 theory-underdetermination method；B2 for IIT/GNWT support claims,Materials/2026/SRC_2026_07_07_Consciousness_Bryant_Connectivity_NCC_Theory_Adjudication.md,,,none,,,,,NODE-CONSCIOUSNESS,,parked_with_trigger,Wait for the named revival trigger; B is not backlog.,log=2026-08_Part01.md:26 | official_declared_scope=yes | original_status=SourceCard 与 packet index 已回写；不创建 consciousness mechanism patch；完整指标和模型选择审计留待触发 | named_revival_trigger=yes
2026-08-04,"Pérez, Schummers & López-Hidalgo, *Astrocyte heterogeneity and hierarchical information flow: reframing glial computation*（*Frontiers in Cellular Neuroscience* 20:1843853；DOI:`10.3389/fncel.2026.1843853`）",SRC-2026-08-04-NEURO-PEREZ-ASTROCYTE-HIERARCHICAL-INFORMATION-FLOW,neuroscience_astrocyte_glial_computation_calcium_networks,A（bounded non-canonical P3 implementation bridge + P4 experimental window）,Materials/2026/SRC_2026_08_04_Neuro_Perez_Astrocyte_Hierarchical_Information_Flow.md,Neuroscience/patches/SRT_Neuro_NEURAL22_Astrocyte_Hierarchical_Information_Flow_v0_1.md,Neuroscience/hooks/NEURAL22_Astrocyte_Hierarchical_Information_Flow_Integration_Hook.md,pending,Neuroscience/SRT_Neuroscience_Hardening_N12_Astrocyte_Plastic_Networks_v0_1.md;Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;Neuroscience/SRT_Neuro_Predictions_Table.md;Neuroscience/_SRT_Neuroscience_Hardening_Index.md;_SRT_Recent_Material_Patches_Index.md,,pending_target:Neuroscience/SRT_Neural_Mechanisms_CompactCore.md,,NODE-NEURAL-DECODABILITY,,engineered_pending,Review normal owner landing when the named workline opens.,log=2026-08_Part01.md:27 | official_declared_scope=yes | original_status=SourceCard、NEURAL22 bridge patch、landing-ledger hook 与两级索引回写；不修改 canonical、`d`/`Psi_f`/`T_dir` anchors 或 N12 owner；未来在 N12 revision 或 `N1_N13_v0_2` synthesis 中去材料化吸收
2026-08-07,"Asa Young, Marissa Ericson & Jonathan W. Schooler, *I sync, therefore I am: brain-body synchrony in typical and disordered consciousness*（*Neuroscience of Consciousness* 2026(1):niag028；DOI:`10.1093/nc/niag028`）",SRC-2026-06-27-NEURO-YOUNG-BRAIN-BODY-SYNCHRONY-CONSCIOUSNESS,neuroscience_consciousness_interoception_brain_body_rhythms,A（bounded non-canonical P3 embodied-selection implementation bridge + P4 differential-prediction window）,Materials/2026/SRC_2026_06_27_Neuro_Young_Brain_Body_Synchrony_Consciousness.md,Neuroscience/patches/SRT_Neuro_NEURAL23_Embodied_Rhythmic_Eligibility_v0_1.md,Neuroscience/hooks/NEURAL23_Embodied_Rhythmic_Eligibility_Integration_Hook.md,pending,Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;Neuroscience/SRT_Neuro_Predictions_Table.md;Neuroscience/SRT_Neuroscience_Hardening_N1_N13_v0_2.md;Neuroscience/_SRT_Neuroscience_Hardening_Index.md;_SRT_Recent_Material_Patches_Index.md,,pending_target:Neuroscience/SRT_Neural_Mechanisms_CompactCore.md,,NODE-NEURAL-DECODABILITY;NODE-CONSCIOUSNESS,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part01.md:28 | official_declared_scope=yes | original_status=SourceCard、NEURAL23 P3/P4 patch、landing-ledger hook 与 registry 已回写；不修改 canonical、`d`/`Psi_f`/`T_dir` anchors、Core axioms 或休眠 owner 正文；未来在 neuroscience synthesis 时去材料化吸收
2026-08-06,"Mark Solms et al., *Inferring Affective Consciousness in an Artificial Agent: A Case Study*（*Journal of Consciousness Studies* 33(7-8), 14-34；DOI:`10.53765/20512201.33.7.014`）",SRC-2026-08-06-AI-SOLMS-AFFECTIVE-CONSCIOUSNESS,AI_consciousness_affect_active_inference_markov_blanket_agency;AI_affective_consciousness_active_inference_subjecthood,A（bounded non-canonical affective-architecture / same-bearer stake bridge）,Materials/2026/SRC_2026_08_06_AI_Solms_Affective_Consciousness.md,AI/patches/SRT_AI_AICONSC01_Affective_Uncertainty_Stake_Gate_v0_1.md,AI/hooks/AICONSC01_Affective_Uncertainty_Stake_Gate_Integration_Hook.md,pending,AI/SRT_AI_Architecture_CompactCore.md;AI/SRT_AI_Claim_Status.md;papers/markov_blanket/paper_markov_blanket_d_value.md;Philosophy/SRT_HardProblem_Epistemology.md;03_Bridges/SRT_Choice_Generation_Conditions_2026-08-04.md;05_Public_Release/Drafts/2026-08-06_Solms_Affective_AI_SRT_Share_CN.md,,pending_target:AI/SRT_AI_Architecture_CompactCore.md,,NODE-AI-REASONING;NODE-CONSCIOUSNESS,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part02.md:19 | official_declared_scope=yes | original_status=SourceCard、AICONSC01 P3/P4 patch、pending hook、packet index、public share draft 与两份 registry 已回写；不修改 canonical、AI claim-status、`d-value`、`Psi_f`、`T_dir`、Stable ISP、Real Choice Moment 或意识定义 | landing_collision_risk: AI Architecture CompactCore must be scoped through AI Claim Status before absorption
2026-08-07,"Antonio Damasio, *Natural Intelligence and the Logic of Consciousness*（Pantheon Books, New York, 2026）；用户提供法文全书 *L'intelligence naturelle et l'éveil de la conscience*（Odile Jacob, January 2026；ISBN `978-2-4150-1150-5`）",SRC-2026-08-07-NEURO-DAMASIO-NATURAL-INTELLIGENCE-CONSCIOUSNESS,neuroscience_consciousness_interoception_affect_ai_subjecthood,A（bounded non-canonical P3 biological-realization / pressure bridge + P4 differential-test window）,Materials/2026/SRC_2026_08_07_Neuro_Damasio_Natural_Intelligence_Consciousness.md,Neuroscience/patches/SRT_Neuro_NEURAL24_Bearer_Indexed_Affective_Readout_Gate_v0_1.md,Neuroscience/hooks/NEURAL24_Bearer_Indexed_Affective_Readout_Integration_Hook.md,pending,Neuroscience/SRT_Consciousness_Mechanisms.md;Philosophy/SRT_HardProblem_Epistemology.md;Philosophy/SRT_Subjecthood_Threshold_Interface.md;AI/SRT_AI_Architecture_CompactCore.md;Neuroscience/_SRT_Neuroscience_Hardening_Index.md;_SRT_Recent_Material_Patches_Index.md,,pending_target:AI/SRT_AI_Architecture_CompactCore.md,,NODE-NEURAL-DECODABILITY;NODE-CONSCIOUSNESS,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part02.md:20 | official_declared_scope=yes | original_status=SourceCard、NEURAL24 P3/P4 pressure/implementation patch、pending landing-ledger hook、两份 registry 与两级索引已回写；本轮不修改 canonical、`d`/`Psi_f`/`T_dir` anchors、意识 owner 方程、hard-problem owner、AI owner 或书稿正文；未来在意识／hard-problem／subjecthood／AI synthesis 时去材料化吸收
2026-08-08,"Matteo Ippoliti & David M. Long, *Infinite Temperature at Zero Energy*（*Physical Review X* 16, 031030；DOI:`10.1103/tvny-gtzp`；arXiv:`2509.04410`）",SRC-2026-08-08-PHYSICS-IPPOLITI-LONG-INFINITE-TEMPERATURE-ZERO-ENERGY,physics_quantum_manybody_floquet_eth_entanglement_computation,A（bounded non-canonical P3 state-coordinate / access-algebra / history-sedimentation hardening bridge）,Materials/2026/SRC_2026_08_08_Physics_Ippoliti_Long_Infinite_Temperature_Zero_Energy.md,Physics/patches/SRT_Phys_THERM01_State_Coordinate_Access_Algebra_History_Guard_v0_1.md,Physics/hooks/THERM01_State_Coordinate_Access_Algebra_History_Integration_Hook.md,pending,Physics/_SRT_Phys_Bridge.md;Physics/patches/SRT_Phys_P08_Closure_Dynamics_and_Physical_Law_v0_1.md,,,,NODE-PHYSICS-MEASUREMENT,,guardrail_only,Retain as boundary/measurement hygiene; no positive synthesis burden.,log=2026-08_Part02.md:21 | official_declared_scope=yes | original_status=SourceCard、THERM01 P3 patch、pending hook、packet index 与两份 registry 回写；本轮不修改 canonical 或 dormant Physics body；未来 Physics synthesis 时去材料化吸收
